scanned_id,shelf_id,isbn_13,isbn_10,gbooks_id,gbooks_href,title,subtitle,author,all_authors,category,all_categories,loc_number,loc_href
"9780385333849","Fict-KurtVo-Slaughterh-9780385333849","9780385333849","0385333846","pWyLDQAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780385333849","Slaughterhouse-five","Or, The Children's Crusade, a Duty-dance with Death","Kurt Vonnegut","Kurt Vonnegut","Fiction","Fiction","","https://www.loc.gov/search?q=9780385333849"
"9781631490040","---9781631490040","","","","https://www.google.com/search?tbm=bks&q=isbn:9781631490040","","","","","","","","https://www.loc.gov/search?q=9781631490040"
"9780874866438","Phil-SørenK-Provocatio-9780874866438","9780874866438","087486643X","U7NpoAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780874866438","Provocations","Spiritual Writings of Kierkegaard","Søren Kierkegaard","Søren Kierkegaard","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780874866438"
"9780062509598","---9780062509598","","","","https://www.google.com/search?tbm=bks&q=isbn:9780062509598","","","","","","","","https://www.loc.gov/search?q=9780062509598"
"9781451635621","---9781451635621","","","","https://www.google.com/search?tbm=bks&q=isbn:9781451635621","","","","","","","","https://www.loc.gov/search?q=9781451635621"
"9781501173219","Fict-Anthon-AlltheLigh-9781501173219","9781501173219","1501173219","giaLDgAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781501173219","All the Light We Cannot See","A Novel","Anthony Doerr","Anthony Doerr","Fiction","Fiction","","https://www.loc.gov/search?q=9781501173219"
"X000WH4P35","---X000WH4P35","","","","https://www.google.com/search?tbm=bks&q=isbn:X000WH4P35","","","","","","","https://www.loc.gov/rr/geogmap/pdf/newmap2015/201506newmaps.pdf","https://www.loc.gov/search?q=X000WH4P35"
"9780440418566","Juve-Philip-TheAmberSp-9780440418566","9780440418566","0440418569","tM30wr-fLqkC","https://www.google.com/search?tbm=bks&q=isbn:9780440418566","The Amber Spyglass","","Philip Pullman","Philip Pullman","Juvenile Fiction","Juvenile Fiction","","https://www.loc.gov/search?q=9780440418566"
"9780440418320","Juve-Philip-TheGoldenC-9780440418320","9780440418320","0440418321","KnOStwEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780440418320","The Golden Compass","","Philip Pullman","Philip Pullman","Juvenile Fiction","Juvenile Fiction","PZ7.P968 Go 2007","https://www.loc.gov/search?q=9780440418320"
"9780440418337","Juve-Philip-TheSubtleK-9780440418337","9780440418337","044041833X","NVA6b0Bp80wC","https://www.google.com/search?tbm=bks&q=isbn:9780440418337","The Subtle Knife","","Philip Pullman","Philip Pullman","Juvenile Fiction","Juvenile Fiction","","https://www.loc.gov/search?q=9780440418337"
"9780544272996","Humo-Randal-WhatIf?-9780544272996","9780544272996","0544272994","tgZIBAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780544272996","What If?","Serious Scientific Answers to Absurd Hypothetical Questions","Randall Munroe","Randall Munroe","Humor","Humor","Q173 .M965 2014","https://www.loc.gov/search?q=9780544272996"
"9781449471927","Comi-GavinA-DreamtheIm-9781449471927","9781449471927","1449471927","VvpPrgEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781449471927","Dream the Impossible Dream","","Gavin Ang Than","Gavin Ang Than","Comics & Graphic Novels","Comics & Graphic Novels","","https://www.loc.gov/search?q=9781449471927"
"9781449457952","Comi-GavinA-ZenPencils-9781449457952","9781449457952","1449457959","zFgboAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781449457952","Zen Pencils","Cartoon Quotes from Inspirational Folks","Gavin Aung Than","Gavin Aung Than","Comics & Graphic Novels","Comics & Graphic Novels","PN6790.A83 T539 2014","https://www.loc.gov/search?q=9781449457952"
"9780692246184","Comi-Brenna-StrongFema-9780692246184","9780692246184","0692246185","aBHYoAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780692246184","Strong Female Protagonist","","Brennan Lee Mulligan","Brennan Lee Mulligan;Molly Ostertag","Comics & Graphic Novels","Comics & Graphic Novels","PN6727.M75 S77 2014","https://www.loc.gov/search?q=9780692246184"
"9780375703768","Fict-MarkZ.-MarkZ.Dani-9780375703768","9780375703768","0375703764","o6NzGNODRjkC","https://www.google.com/search?tbm=bks&q=isbn:9780375703768","Mark Z. Danielewski's House of Leaves","","Mark Z. Danielewski","Mark Z. Danielewski;Zampanò","Fiction","Fiction","","https://www.loc.gov/search?q=9780375703768"
"9780615314464","Humo-Randal-Xkcd-9780615314464","","","i5NZAAAAYAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780615314464","Xkcd","Volume 0","Randall Munroe","Randall Munroe","Humor","Humor","","https://www.loc.gov/search?q=9780615314464"
"9781732102200","-JohnOu-APhilosoph-9781732102200","9781732102200","1732102201","pD6-swEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781732102200","A Philosophy of Software Design","","John Ousterhout","John Ousterhout","","","","https://www.loc.gov/search?q=9781732102200"
"9781593272838","Comp-MiranL-LearnYouaH-9781593272838","9781593272838","1593272839","R2RbBAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781593272838","Learn You a Haskell for Great Good!","A Beginner's Guide","Miran Lipovača","Miran Lipovača","Computers","Computers","QA76.73.H37 L69 2012","https://www.loc.gov/search?q=9781593272838"
"9781593275914","Comp-Daniel-Clojurefor-9781593275914","9781593275914","1593275919","mQLPCgAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781593275914","Clojure for the Brave and True","Learn the Ultimate Language and Become a Better Programmer","Daniel Higginbotham","Daniel Higginbotham","Computers","Computers","QA76.73.C565 H54 2015","https://www.loc.gov/search?q=9781593275914"
"9780988262508","Busi-GeneKi-ThePhoenix-9780988262508","9780988262508","0988262509","1arJwAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780988262508","The Phoenix Project","A Novel about IT, DevOps, and Helping Your Business Win","Gene Kim","Gene Kim;Kevin Behr;George Spafford","Business & Economics","Business & Economics","","https://www.loc.gov/search?q=9780988262508"
"9780735619678","Comp-SteveM-CodeComple-9780735619678","9780735619678","0735619670","pDsFCAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780735619678","Code Complete","","Steve McConnell","Steve McConnell","Computers","Computers","","https://www.loc.gov/search?q=9780735619678"
"9780201616224","---9780201616224","","","","https://www.google.com/search?tbm=bks&q=isbn:9780201616224","","","","","","","","https://www.loc.gov/search?q=9780201616224"
"9780131103627","Comp-BrianW-TheCProgra-9780131103627","","","HHhGAAAAYAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780131103627","The C Programming Language","","Brian W. Kernighan","Brian W. Kernighan;Dennis M. Ritchie","Computers","Computers","","https://www.loc.gov/search?q=9780131103627"
"9780596517748","Comp-Dougla-JavaScript-9780596517748","9780596517748","0596517742","F9ybAgAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780596517748","JavaScript","The Good Parts","Douglas Crockford","Douglas Crockford","Computers","Computers","","https://www.loc.gov/search?q=9780596517748"
"9780132350884","Comp-Robert-CleanCode-9780132350884","9780132350884","0132350882","hjEFCAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780132350884","Clean Code","A Handbook of Agile Software Craftsmanship","Robert C. Martin","Robert C. Martin","Computers","Computers","","https://www.loc.gov/search?q=9780132350884"
"9781439860717","Comp-Richar-Introducti-9781439860717","9781439860717","1439860718","q_uvcQAACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781439860717","Introduction to Computer and Network Security","Navigating Shades of Gray","Richard R. Brooks","Richard R. Brooks","Computers","Computers","QA76.9.A25 B7745 2014","https://www.loc.gov/search?q=9781439860717"
"9780262510875","Comp-Harold-Structurea-9780262510875","9780262510875","0262510871","iL34DwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780262510875","Structure and Interpretation of Computer Programs","","Harold Abelson","Harold Abelson;Gerald Jay Sussman;Julie Sussman","Computers","Computers","","https://www.loc.gov/search?q=9780262510875"
"9780992978716","Tech-Robert-SoftwareDe-9780992978716","9780992978716","0992978718","swp0awEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780992978716","Software Defined Radio Using MATLAB & Simulink and the RTL-SDR","","Robert W Stewart","Robert W Stewart;Kenneth W Barlee;Dale S W Atkinson","Technology & Engineering","Technology & Engineering","","https://www.loc.gov/search?q=9780992978716"
"9780465024940","Scie-Richar-TheFeynman-9780465024940","9780465024940","0465024947","hlRhwGK40fgC","https://www.google.com/search?tbm=bks&q=isbn:9780465024940","The Feynman Lectures on Physics","Mainly Electromagnetism and Matter","Richard Phillips Feynman","Richard Phillips Feynman;Robert B. Leighton;Matthew Sands","Science","Science","","https://www.loc.gov/search?q=9780465024940"
"9780465025015","Scie-Richar-QuantumMec-9780465025015","9780465025015","0465025013","KsnbNL_rh04C","https://www.google.com/search?tbm=bks&q=isbn:9780465025015","Quantum Mechanics","","Richard Phillips Feynman","Richard Phillips Feynman;Robert B. Leighton;Matthew Linzee Sands","Science","Science","QC23 .F47 2011","https://www.loc.gov/search?q=9780465025015"
"9780062643520","---9780062643520","","","","https://www.google.com/search?tbm=bks&q=isbn:9780062643520","","","","","","","PR6023.E926 A6 2017b","https://www.loc.gov/search?q=9780062643520"
"9780679723004","Phil-AlanWa-TheBook-9780679723004","9780679723004","0679723005","YKPt96ZdidYC","https://www.google.com/search?tbm=bks&q=isbn:9780679723004","The Book","On the Taboo Against Knowing who You are","Alan Watts","Alan Watts","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780679723004"
"9780898701173","Lite-G.K.Ch-TheCollect-9780898701173","9780898701173","0898701171","9rf_FUjDY7gC","https://www.google.com/search?tbm=bks&q=isbn:9780898701173","The Collected Works of G.K. Chesterton","","G. K. Chesterton","G. K. Chesterton","Literary Collections","Literary Collections","","https://www.loc.gov/search?q=9780898701173"
"9780898700794","Lite-Gilber-TheCollect-9780898700794","9780898700794","0898700795","7wzmjPSZ084C","https://www.google.com/search?tbm=bks&q=isbn:9780898700794","The Collected Works of G.K. Chesterton","","Gilbert Keith Chesterton","Gilbert Keith Chesterton","Literary Collections","Literary Collections","","https://www.loc.gov/search?q=9780898700794"
"9781586174897","Lite-Gilber-InDefenseo-9781586174897","9781586174897","1586174894","N6XyjWdJCiwC","https://www.google.com/search?tbm=bks&q=isbn:9781586174897","In Defense of Sanity","The Best Essays of G.K. Chesterton","Gilbert Keith Chesterton","Gilbert Keith Chesterton","Literary Collections","Literary Collections","PR4453.C4 I5 2011","https://www.loc.gov/search?q=9781586174897"
"9780871406736","Lite-Bertra-TheConques-9780871406736","9780871406736","087140673X","r25yMgEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780871406736","The Conquest of Happiness","","Bertrand Russell","Bertrand Russell;Daniel C. Dennett","Literary Collections","Literary Collections","BJ1481 .R75 2013","https://www.loc.gov/search?q=9780871406736"
"9780415567862","Educ--Contentand-9780415567862","9780415567862","0415567866","cy9MUgqeupMC","https://www.google.com/search?tbm=bks&q=isbn:9780415567862","Content and Consciousness","","","","Education","Education","BF311 .D46 2010","https://www.loc.gov/search?q=9780415567862"
"9780156334600","Busi-Milton-FreetoChoo-9780156334600","9780156334600","0156334607","Dy4lZrrqzsgC","https://www.google.com/search?tbm=bks&q=isbn:9780156334600","Free to Choose","A Personal Statement","Milton Friedman","Milton Friedman;Rose Friedman;Rose D. Friedman","Business & Economics","Business & Economics","","https://www.loc.gov/search?q=9780156334600"
"9781592404940","Lang-JohnMc-OurMagnifi-9781592404940","9781592404940","1592404944","6LqJDQAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781592404940","Our Magnificent Bastard Tongue","The Untold History of English","John McWhorter","John McWhorter","Language Arts & Disciplines","Language Arts & Disciplines","","https://www.loc.gov/search?q=9781592404940"
"9780061724947","Phil-Aldous-ThePerenni-9780061724947","9780061724947","0061724947","R2J1Ag3rtzkC","https://www.google.com/search?tbm=bks&q=isbn:9780061724947","The Perennial Philosophy","An Interpretation of the Great Mystics, East and West","Aldous Huxley","Aldous Huxley","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780061724947"
"9780061729072","Phil-Aldous-TheDoorsof-9780061729072","9780061892820","0061892823","V8_TVLDZ7W4C","https://www.google.com/search?tbm=bks&q=isbn:9780061729072","The Doors of Perception and Heaven and Hell","","Aldous Huxley","Aldous Huxley","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780061729072"
"9781451636024","Body-SamHar-WakingUp-9781451636024","9781451636024","1451636024","4E0ADAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781451636024","Waking Up","A Guide to Spirituality Without Religion","Sam Harris","Sam Harris","Body, Mind & Spirit","Body, Mind & Spirit","BL624 .H333 2014","https://www.loc.gov/search?q=9781451636024"
"9780226287058","Lang-TheUni-TheChicago-9780226287058","9780226287058","022628705X","T-30uAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780226287058","The Chicago Manual of Style, 17th Edition","","The University The University of Chicago Press Editorial Staff","The University The University of Chicago Press Editorial Staff","Language Arts & Disciplines","Language Arts & Disciplines","Z253 .U69 2017","https://www.loc.gov/search?q=9780226287058"
"9780060009427","---9780060009427","","","","https://www.google.com/search?tbm=bks&q=isbn:9780060009427","","","","","","","","https://www.loc.gov/search?q=9780060009427"
"9780199538003","Hist-Thomas-RightsofMa-9780199538003","9780199538003","019953800X","slgVDAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780199538003","Rights of Man, Common Sense, and Other Political Writings","","Thomas Paine","Thomas Paine","History","History","JC177 .A3 2008","https://www.loc.gov/search?q=9780199538003"
"9780060850524","Fict-Aldous-BraveNewWo-9780060850524","9780060850524","0060850523","V4kY9WSCgSwC","https://www.google.com/search?tbm=bks&q=isbn:9780060850524","Brave New World","","Aldous Huxley","Aldous Huxley","Fiction","Fiction","","https://www.loc.gov/search?q=9780060850524"
"9780521528924","Phil-SaintT-Aquinas:Su-9780521528924","9780521528924","0521528925","SZD7HnK0KVIC","https://www.google.com/search?tbm=bks&q=isbn:9780521528924","Aquinas: Summa Theologiae, Questions on God","","Saint Thomas (Aquinas)","Saint Thomas (Aquinas)","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780521528924"
"9781503250888","---9781503250888","","","","https://www.google.com/search?tbm=bks&q=isbn:9781503250888","","","","","","","","https://www.loc.gov/search?q=9781503250888"
"9780415254083","Phil-Ludwig-TractatusL-9780415254083","9780415254083","0415254086","p86r0bvRxQAC","https://www.google.com/search?tbm=bks&q=isbn:9780415254083","Tractatus Logico-philosophicus","","Ludwig Wittgenstein","Ludwig Wittgenstein","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780415254083"
"9780061575594","Reli-Martin-BeingandTi-9780061575594","9780061575594","0061575593","0351VlMDqGEC","https://www.google.com/search?tbm=bks&q=isbn:9780061575594","Being and Time","","Martin Heidegger","Martin Heidegger","Religion","Religion","B3279.H48 S43 2008","https://www.loc.gov/search?q=9780061575594"
"9780061253805","Biog-Aleksa-TheGulagAr-9780061253805","9780061253805","0061253804","M8w3xwEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780061253805","The Gulag Archipelago 1918-1956 Abridged","An Experiment in Literary Investigation","Aleksandr I. Solzhenitsyn","Aleksandr I. Solzhenitsyn","Biography & Autobiography","Biography & Autobiography","HV9713 .S6413 2007","https://www.loc.gov/search?q=9780061253805"
"9780374533557","---9780374533557","","","","https://www.google.com/search?tbm=bks&q=isbn:9780374533557","","","","","","","BF441 .K238 2011","https://www.loc.gov/search?q=9780374533557"
"9780393353990","Biog-BenBer-TheCourage-9780393353990","9780393353990","0393353990","rbpVvgAACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780393353990","The Courage to Act","A Memoir of a Crisis and Its Aftermath","Ben Bernanke","Ben Bernanke","Biography & Autobiography","Biography & Autobiography","HG2563 .B47 2015","https://www.loc.gov/search?q=9780393353990"
"9780465026562","Phil-Dougla-Godel,Esch-9780465026562","9780465026562","0465026567","63yk44Sc59EC","https://www.google.com/search?tbm=bks&q=isbn:9780465026562","Godel, Escher, Bach","An Eternal Golden Braid","Douglas R. Hofstadter","Douglas R. Hofstadter","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780465026562"
"9780684824291","Educ-Richar-TheBellCur-9780684824291","","","UGhYAAAAMAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780684824291","The Bell Curve","Intelligence and Class Structure in American Life","Richard J. Herrnstein","Richard J. Herrnstein;Charles A. Murray","Educational psychology","Educational psychology","","https://www.loc.gov/search?q=9780684824291"
"9780451528841","Fict-RalphK-TheAnti-Fe-9780451528841","9780451528841","0451528840","8E8Zk3ZZNoYC","https://www.google.com/search?tbm=bks&q=isbn:9780451528841","The Anti-Federalist Papers ; And, The Constitutional Convention Debates","","Ralph Ketcham","Ralph Ketcham","Fiction","Fiction","","https://www.loc.gov/search?q=9780451528841"
"9780553585971","Busi-AdamSm-TheWealtho-9780553585971","9780553585971","0553585975","BtGIDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780553585971","The Wealth of Nations","","Adam Smith","Adam Smith","Business & Economics","Business & Economics","","https://www.loc.gov/search?q=9780553585971"
"9780062432964","---9780062432964","","","","https://www.google.com/search?tbm=bks&q=isbn:9780062432964","","","","","","","","https://www.loc.gov/search?q=9780062432964"
"9780451528810","Fict-Alexan-TheFederal-9780451528810","9780451528810","0451528816","kyLHm69dWjUC","https://www.google.com/search?tbm=bks&q=isbn:9780451528810","The Federalist Papers","","Alexander Hamilton","Alexander Hamilton;James Madison;John Jay;Clinton Rossiter","Fiction","Fiction","","https://www.loc.gov/search?q=9780451528810"
"9780316219280","---9780316219280","","","","https://www.google.com/search?tbm=bks&q=isbn:9780316219280","","","","","","","Z473.A485 S76 2014","https://www.loc.gov/search?q=9780316219280"
"9781593081171","Fict-Charlo-JaneEyre-9781593081171","9781593081171","1593081170","PqvuwAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781593081171","Jane Eyre","","Charlotte Brontë","Charlotte Brontë","Fiction","Fiction","","https://www.loc.gov/search?q=9781593081171"
"9780060520854","Lang-JohnMc-ThePowerof-9780060520854","9780060520854","006052085X","f96h2aLNNxsC","https://www.google.com/search?tbm=bks&q=isbn:9780060520854","The Power of Babel","A Natural History of Language","John McWhorter","John McWhorter","Language Arts & Disciplines","Language Arts & Disciplines","","https://www.loc.gov/search?q=9780060520854"
"9780307278449","Fict-ToniMo-TheBluestE-9780307278449","9780307278449","0307278441","ANKODQAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780307278449","The Bluest Eye","","Toni Morrison","Toni Morrison","Fiction","Fiction","PS3563.O8749 B55 2007","https://www.loc.gov/search?q=9780307278449"
"9780198739838","-NickBo-Superintel-9780198739838","9780198739838","0198739834","i0QdjgEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780198739838","Superintelligence","Paths, Dangers, Strategies","Nick Bostrom","Nick Bostrom","","","Q335 .B67 2016","https://www.loc.gov/search?q=9780198739838"
"9780345816023","PHIL-Jordan-12Rulesfor-9780345816023","9780345816023","0345816021","sxVHDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780345816023","12 Rules for Life","An Antidote to Chaos","Jordan B. Peterson","Jordan B. Peterson","PHILOSOPHY","PHILOSOPHY","http://lccn.loc.gov/2017416946","https://www.loc.gov/search?q=9780345816023"
"9780061994951","---9780061994951","","","","https://www.google.com/search?tbm=bks&q=isbn:9780061994951","","","","","","","","https://www.loc.gov/search?q=9780061994951"
"9780307719225","Busi-DaronA-WhyNations-9780307719225","9780307719225","0307719227","FXJvAAAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780307719225","Why Nations Fail","The Origins of Power, Prosperity, and Poverty","Daron Acemoglu","Daron Acemoglu;James A. Robinson","Business & Economics","Business & Economics","","https://www.loc.gov/search?q=9780307719225"
"9780399563300","Biog-KarlOv-Autumn-9780399563300","9780399563300","039956330X","vV6xAQAACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780399563300","Autumn","","Karl Ove Knausgaard","Karl Ove Knausgaard","Biography & Autobiography","Biography & Autobiography","PT8951.21.N38 O413 2017","https://www.loc.gov/search?q=9780399563300"
"9781626251700","Psyc-Lindsa-AdultChild-9781626251700","9781626251700","1626251703","jgHloQEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781626251700","Adult Children of Emotionally Immature Parents","How to Heal from Difficult, Rejecting, Or Self-involved Parents","Lindsay C. Gibson","Lindsay C. Gibson","Psychology","Psychology","RC455.4.F3 G53 2015","https://www.loc.gov/search?q=9781626251700"
"9781612197494","ART-JennyO-HowtoDoNot-9781612197494","9781612197494","1612197493","286MDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781612197494","How to Do Nothing","","Jenny Odell","Jenny Odell","ART","ART","HM851 .O374 2019","https://www.loc.gov/search?q=9781612197494"
"9780593098233","Fict-FrankH-DuneMessia-9780593098233","9780593098233","0593098234","uryWDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780593098233","Dune Messiah","","Frank Herbert","Frank Herbert","Fiction","Fiction","","https://www.loc.gov/search?q=9780593098233"
"9780425284643","---9780425284643","","","","https://www.google.com/search?tbm=bks&q=isbn:9780425284643","","","","","","","","https://www.loc.gov/search?q=9780425284643"
"9780985930806","Comp-Daniel-TheNatureo-9780985930806","9780985930806","0985930802","hoK6lgEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780985930806","The Nature of Code","","Daniel Shiffman","Daniel Shiffman","Computer programming","Computer programming","","https://www.loc.gov/search?q=9780985930806"
"9780593098240","Fict-FrankH-Childrenof-9780593098240","9780593098240","0593098242","2ryWDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780593098240","Children of Dune","","Frank Herbert","Frank Herbert","Fiction","Fiction","","https://www.loc.gov/search?q=9780593098240"
"9780441172719","Fict-FrankH-Dune-9780441172719","9780441172719","0441172717","nrRKDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780441172719","Dune","","Frank Herbert","Frank Herbert","Fiction","Fiction","","https://www.loc.gov/search?q=9780441172719"
"9781544508054","-Nassim-Statistica-9781544508054","9781544508054","1544508050","gLttzQEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9781544508054","Statistical Consequences of Fat Tails","Real World Preasymptotics, Epistemology, and Applications","Nassim Nicholas Taleb","Nassim Nicholas Taleb","","","","https://www.loc.gov/search?q=9781544508054"
"9780300181111","Comp-Johnvo-TheCompute-9780300181111","9780300181111","0300181116","hvPAUX0glAYC","https://www.google.com/search?tbm=bks&q=isbn:9780300181111","The Computer and the Brain","","John von Neumann","John von Neumann;Ray Kurzweil","Computers","Computers","QA76 .V59 2012","https://www.loc.gov/search?q=9780300181111"
"9781405159289","Phil-Ludwig-Philosophi-9781405159289","9781405159289","1405159286","n4hKDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781405159289","Philosophical Investigations","","Ludwig Wittgenstein","Ludwig Wittgenstein","Philosophy","Philosophy","B3376.W563 P53 2009","https://www.loc.gov/search?q=9781405159289"
"9780812973815","Busi-Nassim-TheBlackSw-9780812973815","9780812973815","081297381X","h2WMDQAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780812973815","The Black Swan","The Impact of the Highly Improbable","Nassim Nicholas Taleb","Nassim Nicholas Taleb","Business & Economics","Business & Economics","Q375 .T35 2010","https://www.loc.gov/search?q=9780812973815"
"9780593098264","Fict-FrankH-Hereticsof-9780593098264","9780593098264","0593098269","1ryWDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780593098264","Heretics of Dune","","Frank Herbert","Frank Herbert","Fiction","Fiction","","https://www.loc.gov/search?q=9780593098264"
"9780593098257","Fict-FrankH-GodEmperor-9780593098257","9780593098257","0593098250","0ryWDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780593098257","God Emperor of Dune","","Frank Herbert","Frank Herbert","Fiction","Fiction","","https://www.loc.gov/search?q=9780593098257"
"9781604336436","Cook-SarahB-NewOrleans-9781604336436","9781604336436","1604336439","jK2aDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781604336436","New Orleans Cocktails","An Elegant Collection of over 100 Recipes Inspired by the Big Easy","Sarah Baird","Sarah Baird","Cooking","Cooking","TX951 .B227 2017","https://www.loc.gov/search?q=9781604336436"
"9780060555665","---9780060555665","","","","https://www.google.com/search?tbm=bks&q=isbn:9780060555665","","","","","","","HG4521 .G665 2003","https://www.loc.gov/search?q=9780060555665"
"9780981531618","-Martin-Programmin-9780981531618","9780981531618","098153161X","phOyzAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780981531618","Programming in Scala","","Martin Odersky","Martin Odersky;Bill Venners;Lex Spoon","","","QA76.73.S28 O44 2019","https://www.loc.gov/search?q=9780981531618"
"9780596514983","Comp-BryanO-RealWorldH-9780596514983","9780596514983","0596514980","x9mbAgAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780596514983","Real World Haskell","","Bryan O'Sullivan","Bryan O'Sullivan;Donald Stewart;John Goerzen","Computers","Computers","","https://www.loc.gov/search?q=9780596514983"
"9780593098271","Fict-FrankH-Chapterhou-9780593098271","9780593098271","0593098277","3LyWDwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780593098271","Chapterhouse: Dune","","Frank Herbert","Frank Herbert","Fiction","Fiction","","https://www.loc.gov/search?q=9780593098271"
"9780547928210","Fict-JohnRo-TheFellows-9780547928210","9780547928210","0547928211","AY9yyAEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9780547928210","The Fellowship of the Ring","Being the First Part of The Lord of the Rings","John Ronald Reuel Tolkien","John Ronald Reuel Tolkien","Fiction","Fiction","PR6039.O32 L6 2012","https://www.loc.gov/search?q=9780547928210"
"9780415922227","Psyc-Jordan-MapsofMean-9780415922227","9780415922227","0415922224","8Siqb_pbg0MC","https://www.google.com/search?tbm=bks&q=isbn:9780415922227","Maps of Meaning","The Architecture of Belief","Jordan B. Peterson","Jordan B. Peterson","Psychology","Psychology","","https://www.loc.gov/search?q=9780415922227"
"9781501124020","Busi-RayDal-Principles-9781501124020","9781501124020","1501124021","okk1DwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9781501124020","Principles","Life and Work","Ray Dalio","Ray Dalio","Business & Economics","Business & Economics","HF5386 .D167 2017","https://www.loc.gov/search?q=9781501124020"
"9780143122012","Psyc-Steven-TheBetterA-9780143122012","9780143122012","0143122010","8-vYCwAAQBAJ","https://www.google.com/search?tbm=bks&q=isbn:9780143122012","The Better Angels of Our Nature","Why Violence Has Declined","Steven Pinker","Steven Pinker","Psychology","Psychology","","https://www.loc.gov/search?q=9780143122012"
"9780486404455","Phil-Ludwig-TractatusL-9780486404455","9780486404455","0486404455","Z2gLU0id72sC","https://www.google.com/search?tbm=bks&q=isbn:9780486404455","Tractatus Logico-Philosophicus","","Ludwig Wittgenstein","Ludwig Wittgenstein;Charles Kay Ogden","Philosophy","Philosophy","","https://www.loc.gov/search?q=9780486404455"
"9788131792117","Phys-Richar-TheFeynman-9788131792117","9788131792117","8131792110","ViPpxgEACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9788131792117","The Feynman Lectures on Physics","","Richard Phillips Feynman","Richard Phillips Feynman;Robert B. Leighton;Matthew Linzee Sands","Physics","Physics","","https://www.loc.gov/search?q=9788131792117"
"9788590379867","Comp-Robert-Programmin-9788590379867","9788590379867","8590379868","k6UXvgAACAAJ","https://www.google.com/search?tbm=bks&q=isbn:9788590379867","Programming in Lua, Fourth Edition","","Roberto Ierusalimschy","Roberto Ierusalimschy","Computer programming","Computer programming","","https://www.loc.gov/search?q=9788590379867"
